RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293613116,20:13:33.116,-1,-1,1541.39194139194,1.35486735486735,34.9118534252048
1743293613136,20:13:33.136,-1,-1,1526.73992673993,1.35486735486735,34.9118534252048
1743293613155,20:13:33.155,-1,-1,1505.49450549451,1.35486735486735,34.9118534252048
1743293613175,20:13:33.175,-1,-1,1492.30769230769,1.35486735486735,34.9118534252048
1743293613194,20:13:33.194,-1,-1,1493.04029304029,1.35397935397935,34.9118534252048
1743293613214,20:13:33.214,-1,-1,1483.51648351648,1.35397935397935,34.9118534252048
1743293613233,20:13:33.233,-1,-1,1454.21245421245,1.35397935397935,34.9118534252048
1743293613253,20:13:33.253,-1,-1,1429.30402930403,1.35397935397935,34.9118534252048
1743293613272,20:13:33.272,-1,-1,1403.663003663,1.35353535353535,34.9118534252048
1743293613292,20:13:33.292,-1,-1,1386.81318681319,1.35309135309135,34.9118534252048
1743293613311,20:13:33.311,-1,-1,1370.69597069597,1.35264735264735,34.9118534252048
1743293613331,20:13:33.331,-1,-1,1357.50915750916,1.35309135309135,34.9118534252048
1743293613350,20:13:33.350,-1,-1,1334.79853479853,1.35220335220335,34.9118534252048
1743293613370,20:13:33.370,-1,-1,1306.95970695971,1.35220335220335,34.9118534252048
1743293613389,20:13:33.389,-1,-1,1286.44688644689,1.35131535131535,34.9118534252048
1743293613409,20:13:33.409,-1,-1,1261.53846153846,1.35131535131535,34.9118534252048
1743293613428,20:13:33.428,-1,-1,1246.88644688645,1.35131535131535,34.9118534252048
1743293613448,20:13:33.448,-1,-1,1241.75824175824,1.35087135087135,34.9118534252048
1743293613467,20:13:33.467,-1,-1,1243.22344322344,1.35042735042735,34.9118534252048
1743293613487,20:13:33.487,-1,-1,1259.34065934066,1.35042735042735,34.9118534252048
1743293613506,20:13:33.506,-1,-1,1275.45787545788,1.34953934953935,34.9118534252048
1743293613526,20:13:33.526,-1,-1,1273.99267399267,1.34953934953935,34.9118534252048
1743293613545,20:13:33.545,-1,-1,1254.21245421245,1.34953934953935,34.9118534252048
